subscription_id,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,unique_features_used,account_id,plan_tier,churn_flag,mrr_amount,arr_amount,industry,referral_source
S-e768f5,72,2965.285714285714,2,2,6,A-1ac5e0,Enterprise,0,6567,78804,DevTools,event
S-e76e80,68,3734.714285714286,2,0,5,A-832ec2,Basic,0,0,0,FinTech,event
S-e77144,33,3063.6666666666665,2,1,3,A-49b828,Enterprise,0,4975,59700,FinTech,ads
S-e77b1e,68,3735.5,4,1,6,A-296d7c,Basic,0,114,1368,DevTools,other
S-e77d56,32,1311.8,3,0,5,A-9289f6,Basic,0,19,228,EdTech,event
S-e781ba,35,2701.5,1,0,4,A-53f4e3,Pro,0,931,11172,Cybersecurity,event
S-e78857,81,3804.285714285714,4,1,5,A-432483,Enterprise,1,1990,23880,Cybersecurity,ads
S-e78c09,12,3048.0,2,0,1,A-b9f5b1,Enterprise,0,2985,35820,Cybersecurity,other
S-e79dbc,58,1763.0,7,0,6,A-2e4581,Pro,0,0,0,EdTech,partner
S-e7a190,34,1776.5,3,1,4,A-0a62f5,Basic,0,418,5016,FinTech,partner
S-e7b281,41,4043.0,0,0,4,A-86902e,Pro,0,1666,19992,HealthTech,other
S-e7c172,46,1767.5,2,0,2,A-6a4e2d,Basic,0,418,5016,EdTech,partner
S-e7cb68,51,2121.6,2,0,4,A-474ad4,Pro,0,441,5292,EdTech,organic
S-e7d026,94,2486.5,4,0,8,A-0aaf6e,Enterprise,0,17512,210144,FinTech,organic
S-e7de53,50,1229.5,4,1,6,A-4a4c2d,Basic,0,1026,12312,DevTools,event
S-e7e013,85,3442.8888888888887,13,1,7,A-241e75,Basic,0,342,4104,EdTech,partner
S-e7e4bd,114,2655.6153846153848,8,0,12,A-1f0ac7,Enterprise,0,4776,57312,HealthTech,other
S-e7f571,37,2023.25,5,0,4,A-9affe6,Basic,1,133,1596,Cybersecurity,other
S-e7fe6f,37,3352.0,3,0,3,A-35083d,Pro,0,2058,24696,HealthTech,partner
S-e81358,28,3881.6666666666665,0,1,3,A-d77f4c,Pro,0,1421,17052,DevTools,partner
S-e82bdc,18,3780.0,0,0,2,A-4c38bc,Basic,0,684,8208,HealthTech,event
S-e83351,40,3547.25,3,0,4,A-bd4708,Pro,0,3381,40572,FinTech,ads
S-e8488d,56,4098.6,4,1,5,A-52dd88,Enterprise,0,5174,62088,Cybersecurity,ads
S-e854de,77,3704.5714285714284,8,0,7,A-18793f,Pro,0,7252,87024,EdTech,organic
S-e86a94,26,2828.6666666666665,0,0,3,A-443f6f,Pro,0,931,11172,Cybersecurity,organic
S-e874c1,84,3054.25,1,0,7,A-92a3af,Pro,0,1666,19992,Cybersecurity,organic
S-e8776c,34,3539.25,2,0,4,A-c222ab,Enterprise,0,6368,76416,Cybersecurity,other
S-e88276,59,1962.6666666666667,2,0,6,A-66224b,Basic,0,1748,20976,HealthTech,other
S-e89b90,85,3928.0,7,0,6,A-756192,Pro,0,1862,22344,FinTech,other
S-e8a2fa,55,2960.6,3,2,5,A-bf7919,Basic,0,0,0,HealthTech,organic
S-e8d48e,46,2477.6,4,1,4,A-2edab2,Enterprise,0,3383,40596,HealthTech,event
S-e8eb5c,28,3682.3333333333335,2,0,3,A-dfbd31,Pro,0,2107,25284,DevTools,partner
S-e8f8c0,25,1823.25,0,0,4,A-cab532,Enterprise,0,4975,59700,DevTools,organic
S-e90e70,36,3422.0,2,1,4,A-f51f16,Basic,0,38,456,HealthTech,partner
S-e912e6,47,2559.0,1,1,5,A-a8d89d,Enterprise,0,15522,186264,EdTech,ads
S-e92512,37,3378.5,0,0,4,A-0dbdc6,Basic,0,570,6840,Cybersecurity,other
S-e9257d,56,2093.0,4,0,4,A-5b1bcd,Pro,0,3577,42924,DevTools,organic
S-e93577,45,3228.25,3,0,4,A-bb2f49,Pro,0,4165,49980,Cybersecurity,other
S-e9395e,11,2046.0,0,1,1,A-180abf,Pro,0,3136,37632,DevTools,event
S-e958ba,64,2540.3333333333335,3,0,6,A-417d2f,Pro,0,637,7644,Cybersecurity,partner
S-e95f57,8,3224.0,1,0,1,A-1986ca,Enterprise,0,3980,47760,HealthTech,ads
S-e964b6,53,3424.6,2,1,5,A-bcbe98,Basic,0,874,10488,Cybersecurity,other
S-e9737c,30,2632.0,6,1,3,A-3c1a3f,Enterprise,0,5771,69252,DevTools,event
S-e977e4,58,3338.0,4,0,6,A-80eeb6,Enterprise,0,4378,52536,Cybersecurity,organic
S-e97b9f,30,2947.0,4,0,4,A-a0ca4e,Enterprise,0,2388,28656,Cybersecurity,ads
S-e98121,61,3011.6666666666665,5,2,6,A-56962b,Enterprise,0,32437,389244,EdTech,partner
S-e98296,69,4246.5,5,1,6,A-6f8ad2,Pro,0,784,9408,EdTech,organic
S-e98d6b,53,3245.4,4,0,5,A-309e54,Basic,0,285,3420,DevTools,other
S-e9a159,63,3885.1666666666665,0,1,6,A-1f0636,Enterprise,0,20895,250740,EdTech,partner
S-e9b437,57,3309.2,1,0,5,A-0f7d77,Pro,0,539,6468,FinTech,partner
S-e9bcb2,75,2184.714285714286,4,0,7,A-eb2fdc,Basic,0,817,9804,DevTools,organic
S-e9dc6e,54,2009.2857142857142,1,0,7,A-4437e4,Pro,0,1862,22344,Cybersecurity,event
S-e9e03c,53,3202.4,1,1,5,A-e40f45,Enterprise,0,4179,50148,HealthTech,organic
S-ea2c98,47,3356.8,2,1,5,A-1ac5e0,Pro,0,1617,19404,DevTools,event
S-ea389c,42,3206.25,2,0,4,A-df10db,Basic,0,266,3192,DevTools,other
S-ea3c2c,68,3000.5714285714284,7,1,7,A-d792a6,Enterprise,0,1791,21492,DevTools,organic
S-ea3d54,43,1536.0,2,1,4,A-439b2f,Enterprise,0,199,2388,DevTools,ads
S-ea4844,38,3003.5,1,1,4,A-c16b88,Pro,0,1127,13524,HealthTech,event
S-ea5984,42,2581.5,3,0,4,A-977ca0,Enterprise,0,1194,14328,HealthTech,partner
S-ea66df,34,3808.6666666666665,1,0,3,A-712533,Pro,0,1764,21168,EdTech,organic
S-ea71b5,82,2601.125,2,2,8,A-bad8c1,Enterprise,0,0,0,FinTech,organic
S-ea8479,43,2880.0,0,0,4,A-bcf87c,Basic,0,323,3876,FinTech,event
S-ea9f08,60,2246.0,7,1,5,A-b9eed8,Pro,0,637,7644,Cybersecurity,organic
S-eaa2c2,51,2611.6,3,0,5,A-2ebb4b,Basic,0,779,9348,HealthTech,ads
S-eaac58,36,3939.25,0,1,4,A-ff3c73,Basic,0,1254,15048,HealthTech,other
S-eabdce,87,2962.8888888888887,4,0,9,A-9208f0,Enterprise,0,2786,33432,EdTech,organic
S-eabe72,28,3176.0,2,1,3,A-5790f4,Basic,0,627,7524,FinTech,event
S-eac553,31,1369.0,3,0,4,A-ac9111,Basic,0,532,6384,HealthTech,event
S-eadebb,47,2624.4,3,1,5,A-87aa7b,Pro,0,1176,14112,HealthTech,organic
S-eae773,36,3266.3333333333335,2,0,3,A-88c6ca,Pro,0,539,6468,FinTech,ads
S-eae806,68,2430.625,5,1,7,A-c37601,Enterprise,0,10746,128952,EdTech,partner
S-eaf2e2,83,3319.0,5,2,8,A-427b69,Pro,0,833,9996,FinTech,other
S-eafea7,63,3002.1666666666665,6,0,6,A-cbd1a3,Enterprise,0,5572,66864,DevTools,other
S-eb15a1,13,4394.0,0,0,1,A-2edab2,Enterprise,0,3383,40596,HealthTech,event
S-eb23dd,75,2318.0,2,0,8,A-4ef964,Basic,1,722,8664,HealthTech,organic
S-eb4b0a,59,3376.3333333333335,2,0,6,A-acb7f7,Basic,0,608,7296,EdTech,ads
S-eb84b1,26,1399.6666666666667,1,0,3,A-05d3b3,Pro,0,441,5292,DevTools,ads
S-eb8b81,57,3764.3333333333335,6,1,6,A-1f7acb,Basic,0,1216,14592,FinTech,ads
S-eb9911,43,2468.4,1,1,5,A-ab438f,Basic,0,0,0,Cybersecurity,ads
S-ebbda6,46,2389.0,6,0,5,A-558c72,Pro,0,735,8820,FinTech,organic
S-ebe172,34,3638.75,5,1,4,A-c4ea60,Basic,0,342,4104,FinTech,other
S-ebfbbe,73,3234.5714285714284,7,1,6,A-00cac8,Basic,0,152,1824,HealthTech,organic
S-ec0efa,55,3998.0,1,0,4,A-45ce7a,Basic,0,418,5016,FinTech,ads
S-ec242e,26,3914.0,2,0,2,A-8e47ca,Enterprise,0,6169,74028,HealthTech,organic
S-ec41f7,50,2438.8,4,0,5,A-8bde0c,Enterprise,0,3781,45372,DevTools,organic
S-ec56f3,50,2611.8,5,0,5,A-92a333,Basic,0,1273,15276,FinTech,event
S-ec58ac,55,2369.3333333333335,5,1,6,A-5a184f,Pro,0,2009,24108,DevTools,other
S-ec690c,64,2135.0,8,1,7,A-328bd0,Basic,0,342,4104,HealthTech,partner
S-ec7c12,24,2807.3333333333335,0,0,3,A-cbd1a3,Enterprise,0,1194,14328,DevTools,other
S-ec8b34,30,4300.0,1,1,3,A-de58ca,Enterprise,0,12338,148056,HealthTech,organic
S-ecb8d5,40,2566.5,1,2,4,A-df1e44,Basic,0,665,7980,Cybersecurity,organic
S-eccbe0,68,1711.6666666666667,1,0,5,A-e3bd71,Pro,0,1519,18228,Cybersecurity,partner
S-ece5a5,31,2684.0,2,0,3,A-9ee962,Pro,0,1470,17640,HealthTech,ads
S-ecefa1,43,2662.75,1,1,4,A-40a557,Basic,0,475,5700,Cybersecurity,partner
S-ed1026,27,5228.5,0,0,2,A-9a532a,Enterprise,0,2189,26268,HealthTech,partner
S-ed1eb5,19,1281.6666666666667,1,0,3,A-726cfa,Basic,0,285,3420,DevTools,partner
S-ed2593,54,3436.4,1,0,5,A-e1b9cd,Pro,0,4900,58800,DevTools,event
S-ed2bb5,30,2478.0,2,0,3,A-e4bf56,Enterprise,0,3383,40596,HealthTech,ads
S-ed32c7,36,5600.0,0,0,3,A-37f969,Pro,0,1470,17640,HealthTech,partner
S-ed4475,29,2894.6666666666665,5,0,3,A-1f559b,Pro,0,588,7056,HealthTech,organic
S-ed4c45,27,3569.0,0,0,2,A-4e44e8,Enterprise,1,15522,186264,DevTools,ads
S-ed4e09,40,2255.6,8,0,5,A-e43bf7,Pro,0,2156,25872,Cybersecurity,other
S-ed55d2,77,3078.0,4,1,5,A-039727,Enterprise,0,4975,59700,EdTech,organic
S-ed61a2,44,2588.6,4,1,4,A-bb1486,Pro,0,3381,40572,HealthTech,organic
S-ed75af,121,3301.0833333333335,10,0,10,A-1f0636,Pro,0,5145,61740,EdTech,partner
S-ed76ff,33,2710.5,1,0,4,A-1e1b80,Enterprise,0,9950,119400,FinTech,other
S-ed7a72,38,3162.6,1,1,5,A-533452,Pro,0,1225,14700,DevTools,organic
S-ed857b,32,3081.0,8,1,3,A-ad64c6,Enterprise,0,2388,28656,DevTools,event
S-ed9451,44,3547.5,2,0,4,A-bd4513,Pro,1,2450,29400,DevTools,event
S-edc542,36,1834.25,0,0,4,A-1f0636,Enterprise,0,20895,250740,EdTech,partner
S-edd29b,40,2466.25,5,0,4,A-592832,Enterprise,0,3582,42984,Cybersecurity,organic
S-ede33a,54,2541.0,5,1,5,A-202b67,Enterprise,1,2189,26268,HealthTech,organic
S-ede618,58,3491.4,3,1,5,A-463db0,Pro,0,735,8820,HealthTech,partner
S-edeacd,33,2035.0,0,0,4,A-59f724,Pro,0,882,10584,HealthTech,other
S-edf4e0,71,2346.0,2,0,7,A-dbc825,Enterprise,0,4378,52536,EdTech,partner
S-ee2669,34,2178.0,0,1,5,A-e43bf7,Enterprise,0,8756,105072,Cybersecurity,other
S-ee30bb,84,2400.75,3,1,7,A-526d93,Enterprise,0,8557,102684,HealthTech,organic
S-ee3466,60,4163.0,0,0,5,A-7d514c,Enterprise,0,0,0,HealthTech,organic
S-ee3fa2,31,2761.6666666666665,2,1,3,A-977ca0,Pro,0,294,3528,HealthTech,partner
S-ee4c5c,85,2552.1111111111113,11,1,7,A-5b1bcd,Enterprise,0,14527,174324,DevTools,organic
S-ee53e8,78,4236.714285714285,1,0,6,A-1b9609,Basic,0,323,3876,EdTech,ads
S-ee5448,41,1616.6,5,2,5,A-cc1d8d,Basic,0,171,2052,FinTech,other
S-ee941d,30,3775.0,2,0,3,A-241e75,Basic,0,266,3192,EdTech,partner
S-ee956d,28,2700.6666666666665,0,1,3,A-96bbc6,Pro,0,1911,22932,Cybersecurity,organic
S-ee994a,27,2553.6666666666665,0,0,3,A-49b828,Pro,0,1225,14700,FinTech,ads
S-eea4ae,61,3450.5,1,2,6,A-ffc04f,Pro,0,0,0,EdTech,ads
S-eea643,51,3796.8,2,1,5,A-54ecc2,Enterprise,0,5572,66864,Cybersecurity,partner
S-eec041,26,3884.6666666666665,2,0,3,A-c43359,Basic,0,722,8664,FinTech,organic
S-eec056,86,3774.4444444444443,4,0,8,A-c222ab,Basic,0,608,7296,Cybersecurity,other
S-eec4d5,36,2113.75,1,0,4,A-0532a9,Basic,0,361,4332,FinTech,event
S-eed91a,46,4393.25,0,1,4,A-22d9d2,Pro,1,1568,18816,DevTools,event
S-eef0cd,73,1954.625,0,1,8,A-600734,Pro,0,1421,17052,DevTools,organic
S-eef92e,55,3719.4,0,0,5,A-fdfc91,Pro,0,3234,38808,Cybersecurity,ads
S-ef00f5,47,2403.6666666666665,3,1,6,A-e36807,Basic,0,114,1368,EdTech,other
S-ef2703,9,3303.0,1,1,1,A-0b0d6d,Enterprise,0,7164,85968,DevTools,organic
S-ef2990,60,1992.7142857142858,8,1,7,A-76fa4d,Pro,0,3381,40572,HealthTech,event
S-ef2a21,46,3664.4,7,1,5,A-427b69,Pro,1,1764,21168,FinTech,other
S-ef398a,80,3077.4285714285716,0,1,5,A-b44e3e,Enterprise,0,7960,95520,Cybersecurity,ads
S-ef3aa2,78,4209.857142857143,7,0,6,A-5a92e7,Pro,0,441,5292,HealthTech,ads
S-ef4ad8,11,2167.0,1,0,1,A-bcf87c,Pro,0,490,5880,FinTech,event
S-ef7534,69,2829.0,6,1,7,A-ffdfd5,Pro,1,147,1764,EdTech,organic
S-ef83b4,32,2307.25,0,0,4,A-a09355,Enterprise,0,6567,78804,FinTech,organic
S-efcb1e,28,2944.6666666666665,1,0,3,A-118f1c,Pro,0,0,0,Cybersecurity,other
S-efdeae,12,2858.0,0,0,1,A-3793ee,Enterprise,0,9751,117012,Cybersecurity,organic
S-efe3f6,23,2197.0,0,0,3,A-dfbd31,Pro,0,833,9996,DevTools,partner
S-efeb9b,56,2865.714285714286,1,0,4,A-1f0636,Basic,0,0,0,EdTech,partner
S-eff018,69,2715.75,0,1,6,A-0532a9,Pro,0,931,11172,FinTech,event
S-eff39c,34,2134.0,4,0,4,A-118f1c,Enterprise,0,6368,76416,Cybersecurity,other
S-f0081e,43,2066.5,3,0,4,A-b7ef83,Enterprise,1,8955,107460,Cybersecurity,partner
S-f00f7e,68,3625.0,4,0,5,A-35083d,Pro,0,1225,14700,HealthTech,partner
S-f018e9,97,4132.555555555556,9,1,7,A-019782,Basic,0,266,3192,DevTools,event
S-f020d4,50,2924.4,6,0,5,A-50f3f7,Enterprise,0,6169,74028,HealthTech,partner
S-f030d4,87,4024.777777777778,3,0,8,A-7e0a10,Enterprise,0,13930,167160,FinTech,ads
S-f039f9,52,2934.2,5,2,5,A-7a0d69,Enterprise,0,3184,38208,DevTools,ads
S-f093d0,35,4097.5,5,0,4,A-f19b24,Pro,0,1421,17052,Cybersecurity,organic
S-f09511,20,2970.0,0,0,2,A-4437e4,Enterprise,0,597,7164,Cybersecurity,event
S-f0972b,65,3275.5714285714284,0,0,6,A-b7b7b7,Enterprise,0,5373,64476,FinTech,event
S-f09b6c,58,2372.2,4,0,4,A-0f6450,Basic,0,532,6384,FinTech,other
S-f0a2e5,49,3371.0,2,1,4,A-55f257,Basic,0,0,0,FinTech,organic
S-f0ad87,51,3393.6,2,1,4,A-acb7f7,Basic,0,0,0,EdTech,ads
S-f0c3f6,47,4360.5,1,0,2,A-6f50ae,Enterprise,0,9950,119400,FinTech,partner
S-f0c747,51,2240.2,3,0,5,A-5b1bcd,Enterprise,0,14527,174324,DevTools,organic
S-f0d2fd,92,2812.2,10,2,8,A-19b2c8,Enterprise,0,5572,66864,DevTools,other
S-f0e08e,42,4222.666666666667,3,0,3,A-69b156,Enterprise,0,2587,31044,EdTech,other
S-f0e458,37,3840.0,4,1,3,A-ab438f,Pro,0,0,0,Cybersecurity,ads
S-f0fe0a,71,5113.333333333333,4,1,5,A-d5a319,Pro,0,1176,14112,FinTech,other
S-f110db,81,3845.777777777778,1,0,9,A-86902e,Enterprise,0,6766,81192,HealthTech,other
S-f11653,53,3005.6666666666665,2,0,5,A-d4e0d4,Enterprise,0,23283,279396,FinTech,other
S-f12a54,70,2963.3333333333335,5,0,6,A-f3ff05,Pro,0,98,1176,FinTech,other
S-f132ab,53,2257.8,3,1,5,A-e2cd1b,Pro,0,735,8820,DevTools,other
S-f14c84,81,2807.125,6,2,7,A-fa2041,Basic,0,0,0,HealthTech,organic
S-f15008,50,2038.5,7,0,4,A-0aaf6e,Pro,1,588,7056,FinTech,organic
S-f16bb2,43,3068.0,3,1,5,A-0f6450,Enterprise,0,0,0,FinTech,other
S-f17152,61,3328.1666666666665,3,0,6,A-7f6b86,Enterprise,0,11741,140892,HealthTech,partner
S-f1778c,75,3068.8571428571427,10,1,7,A-1d5444,Basic,0,456,5472,Cybersecurity,partner
S-f180b5,47,1708.2,6,0,5,A-86cdb4,Basic,0,323,3876,DevTools,partner
S-f1826f,64,2172.8333333333335,0,0,6,A-4c6f11,Enterprise,0,4776,57312,FinTech,organic
S-f1aa04,85,2608.5,9,0,9,A-7f4db3,Pro,0,343,4116,FinTech,other
S-f1cc81,44,2925.8,0,0,4,A-7f8241,Basic,0,646,7752,EdTech,organic
S-f1fa8b,68,4599.166666666667,6,0,6,A-ffc04f,Pro,0,2695,32340,EdTech,ads
S-f1ffee,77,2996.4285714285716,4,1,6,A-96215d,Enterprise,0,3184,38208,FinTech,event
S-f20079,31,1734.0,0,0,3,A-8ae3fc,Basic,0,380,4560,DevTools,ads
S-f225d0,23,1039.0,3,0,3,A-d4ac0e,Basic,0,342,4104,DevTools,ads
S-f22b7f,27,3554.6666666666665,2,1,3,A-b44e3e,Enterprise,1,7960,95520,Cybersecurity,ads
S-f243c1,72,3724.0,6,0,7,A-e888d1,Pro,1,0,0,Cybersecurity,other
S-f24609,81,4337.428571428572,3,0,7,A-151c9a,Pro,0,1421,17052,FinTech,ads
S-f24690,73,1942.3333333333333,5,0,8,A-756192,Basic,0,361,4332,FinTech,other
S-f2537d,89,3090.714285714286,4,0,7,A-e43bf7,Pro,0,2156,25872,Cybersecurity,other
S-f25e72,46,3393.75,1,1,4,A-66224b,Pro,0,4508,54096,HealthTech,other
S-f26ae0,69,2865.25,1,1,8,A-92a333,Basic,0,171,2052,FinTech,event
S-f2710b,46,2301.4,5,0,5,A-309e54,Enterprise,0,0,0,DevTools,other
S-f27134,81,4247.857142857143,3,2,7,A-d4ac0e,Basic,0,551,6612,DevTools,ads
S-f28cde,40,2605.6,6,1,5,A-cdf020,Pro,0,1127,13524,DevTools,organic
S-f29976,79,4077.8333333333335,0,2,5,A-977ca0,Pro,0,0,0,HealthTech,partner
S-f29e7f,69,1783.857142857143,7,1,6,A-bbe56f,Basic,0,418,5016,HealthTech,ads
S-f2b79f,27,2379.6666666666665,5,0,3,A-65aeb5,Pro,0,441,5292,DevTools,partner
S-f2be88,91,3297.8571428571427,1,0,7,A-5c046d,Enterprise,0,18507,222084,EdTech,partner
S-f2ccdd,9,5238.0,0,0,1,A-956988,Enterprise,0,6368,76416,EdTech,ads
S-f2d47e,77,2959.0,0,0,7,A-6dee43,Enterprise,0,0,0,FinTech,other
S-f2da7f,73,3671.6666666666665,11,1,6,A-1619f8,Enterprise,0,5771,69252,DevTools,organic
S-f2dd76,25,978.0,0,0,2,A-443b7c,Pro,1,0,0,Cybersecurity,other
S-f2e134,60,939.0,3,0,7,A-4f18f0,Basic,1,475,5700,DevTools,other
S-f2f40c,17,2575.0,2,0,3,A-7f4db3,Enterprise,0,8955,107460,FinTech,other
S-f30081,14,2680.0,2,0,2,A-cb5333,Enterprise,0,6567,78804,DevTools,ads
S-f30a79,57,3084.0,9,1,6,A-ff3c73,Basic,0,399,4788,HealthTech,other
S-f3138f,70,4253.285714285715,3,0,6,A-3b5cd1,Enterprise,0,0,0,FinTech,event
S-f316d5,27,3336.3333333333335,1,0,2,A-f25509,Basic,0,1083,12996,EdTech,other
S-f32440,51,2719.6,2,0,5,A-0a282f,Basic,0,760,9120,DevTools,organic
S-f32731,81,1758.4285714285713,4,1,7,A-20736a,Enterprise,0,0,0,EdTech,organic
S-f3274c,30,2659.5,0,0,2,A-43a9e3,Pro,0,882,10584,FinTech,other
S-f33b5f,62,3388.6666666666665,2,0,5,A-f97b9a,Basic,0,0,0,FinTech,event
S-f36088,37,3142.6666666666665,3,0,3,A-8adedc,Enterprise,0,0,0,EdTech,event
S-f36371,63,2453.285714285714,10,0,7,A-34d880,Enterprise,0,6965,83580,Cybersecurity,ads
S-f366b3,49,2067.2,0,1,5,A-ac85cd,Pro,0,4165,49980,EdTech,partner
S-f3979e,42,3006.0,2,1,4,A-9c18c4,Pro,0,539,6468,HealthTech,ads
S-f3c329,50,2377.6,1,0,4,A-1f0636,Basic,0,1995,23940,EdTech,partner
S-f3d5d7,37,2970.6666666666665,3,1,3,A-49b828,Enterprise,0,3980,47760,FinTech,ads
S-f3dd83,40,1976.6,2,1,5,A-00bed1,Enterprise,0,0,0,Cybersecurity,ads
S-f3e5f9,58,3255.8,2,1,4,A-a09355,Pro,0,1274,15288,FinTech,organic
S-f3f2bd,34,2659.0,2,0,4,A-560d27,Basic,0,0,0,DevTools,organic
S-f3ff06,45,2399.6666666666665,2,1,6,A-249769,Pro,0,392,4704,Cybersecurity,event
S-f3ff07,27,1636.6666666666667,6,1,3,A-158f4e,Basic,1,1159,13908,FinTech,other
S-f4019e,30,3753.3333333333335,0,1,3,A-7988d1,Basic,1,627,7524,Cybersecurity,other
S-f40285,33,3284.0,3,0,3,A-bb1eaa,Basic,0,399,4788,Cybersecurity,organic
S-f40318,38,4145.25,3,0,4,A-e19ff6,Enterprise,0,0,0,Cybersecurity,partner
S-f4059b,71,3539.875,5,0,7,A-c70870,Pro,0,0,0,Cybersecurity,partner
S-f4097a,52,1418.3333333333333,7,0,6,A-faa28c,Enterprise,0,9552,114624,HealthTech,organic
S-f409d8,66,2546.5714285714284,0,1,6,A-0651a4,Enterprise,0,3184,38208,HealthTech,organic
S-f41a31,55,4110.2,4,1,5,A-659280,Enterprise,0,2587,31044,FinTech,event
S-f421c8,90,2273.909090909091,8,2,11,A-9badbd,Basic,0,532,6384,Cybersecurity,ads
S-f429e0,75,1740.5,1,0,7,A-b44e3e,Enterprise,0,15721,188652,Cybersecurity,ads
S-f42cc4,74,3025.8571428571427,7,2,7,A-f44180,Enterprise,0,2786,33432,Cybersecurity,event
S-f4335b,78,1606.0,7,0,5,A-075038,Enterprise,0,3383,40596,HealthTech,ads
S-f4376f,79,3402.6666666666665,2,0,6,A-9ee962,Basic,0,171,2052,HealthTech,ads
S-f44c76,48,2519.0,1,0,4,A-58b9ff,Pro,0,686,8232,DevTools,partner
S-f45fe3,34,3778.3333333333335,1,0,3,A-02fac6,Pro,0,2891,34692,FinTech,event
S-f463d3,71,3054.285714285714,4,1,6,A-acb7f7,Enterprise,0,6368,76416,EdTech,ads
S-f482de,38,2943.75,0,0,4,A-cdf020,Basic,0,0,0,DevTools,organic
S-f497df,27,3423.6666666666665,0,0,3,A-751c58,Basic,0,1349,16188,FinTech,organic
S-f49e0b,22,2935.0,0,1,2,A-7f6b86,Pro,1,2205,26460,HealthTech,partner
S-f49f24,68,3080.285714285714,3,0,6,A-ccc747,Pro,0,784,9408,HealthTech,event
S-f4a3ac,26,2152.25,1,0,4,A-1f7acb,Enterprise,0,12736,152832,FinTech,ads
S-f4a4c8,39,2100.0,7,1,4,A-c37cab,Enterprise,1,19502,234024,Cybersecurity,event
S-f4a92a,17,2578.0,0,0,2,A-ccb686,Pro,0,686,8232,DevTools,other
S-f4b648,31,3739.6666666666665,0,0,3,A-8ae05d,Enterprise,1,17114,205368,FinTech,other
S-f4caa8,61,2240.0,2,0,5,A-9badbd,Basic,1,437,5244,Cybersecurity,ads
S-f4d491,46,2745.3333333333335,6,0,6,A-9779ad,Enterprise,0,7960,95520,Cybersecurity,event
S-f4db1d,88,3098.25,9,0,8,A-526d93,Enterprise,0,0,0,HealthTech,organic
S-f4dbc7,34,4177.333333333333,4,0,3,A-65c341,Pro,0,539,6468,FinTech,ads
S-f4dc54,39,2642.0,1,0,4,A-eb1312,Basic,0,475,5700,FinTech,partner
S-f4e0a6,70,2282.0,1,1,7,A-e61e98,Basic,0,361,4332,FinTech,partner
S-f4e174,72,2256.714285714286,1,2,7,A-ae052e,Basic,0,0,0,FinTech,other
S-f4e6c0,60,2713.285714285714,9,0,7,A-2f6a32,Basic,0,0,0,HealthTech,organic
S-f50851,59,2162.714285714286,3,1,6,A-c58f49,Enterprise,0,13930,167160,EdTech,other
S-f50afe,53,3160.5,3,0,4,A-117171,Basic,0,855,10260,HealthTech,organic
S-f50b14,42,2843.0,3,0,4,A-625d0b,Basic,0,0,0,EdTech,ads
S-f52c97,72,1452.0,2,2,7,A-40de06,Basic,0,532,6384,Cybersecurity,event
S-f52fd6,55,3252.8,8,1,5,A-f1f639,Enterprise,0,1791,21492,EdTech,ads
S-f53776,43,3780.8,5,0,5,A-f446b6,Basic,0,228,2736,DevTools,ads
S-f55146,44,2755.0,4,0,4,A-417d2f,Enterprise,0,0,0,Cybersecurity,partner
S-f553b5,36,3453.3333333333335,4,0,3,A-6da850,Pro,0,1666,19992,FinTech,organic
S-f554b0,35,3513.6666666666665,0,0,2,A-faa28c,Enterprise,0,9552,114624,HealthTech,organic
S-f57b2b,43,2933.6,2,0,5,A-20736a,Pro,0,2450,29400,EdTech,organic
S-f586ed,24,912.0,0,0,2,A-de24d5,Basic,0,323,3876,DevTools,other
S-f5888c,62,2176.5,1,1,6,A-4e631b,Basic,0,418,5016,FinTech,other
S-f5bd45,39,2745.0,2,1,4,A-b7b7b7,Enterprise,0,7761,93132,FinTech,event
S-f5bef8,66,3065.625,8,0,7,A-993085,Enterprise,0,7960,95520,HealthTech,ads
S-f5c472,28,954.6666666666666,0,1,3,A-faa28c,Basic,0,912,10944,HealthTech,organic
S-f5c7b2,7,1288.0,0,0,1,A-f44180,Enterprise,0,1791,21492,Cybersecurity,event
S-f5ce8e,12,3108.0,0,0,1,A-8b25f2,Enterprise,0,2587,31044,Cybersecurity,ads
S-f5d8ce,54,2247.3333333333335,0,0,6,A-756192,Pro,0,931,11172,FinTech,other
S-f5df4a,23,4860.0,0,0,2,A-58b9ff,Pro,0,294,3528,DevTools,partner
S-f5efe4,62,3703.1666666666665,6,0,6,A-313be3,Enterprise,0,0,0,EdTech,partner
S-f5f01f,84,2946.0,7,3,8,A-b179bf,Basic,0,817,9804,Cybersecurity,ads
S-f5f52a,38,5266.333333333333,7,1,3,A-7641d3,Pro,0,392,4704,EdTech,partner
S-f5f5b3,40,1449.25,7,1,3,A-89ee83,Basic,1,190,2280,Cybersecurity,organic
S-f5fcc9,48,5004.5,2,0,4,A-40a557,Pro,0,784,9408,Cybersecurity,partner
S-f60667,76,2845.8333333333335,2,2,4,A-b7ef83,Enterprise,0,995,11940,Cybersecurity,partner
S-f615d2,40,4840.75,1,0,4,A-0a282f,Pro,0,882,10584,DevTools,organic
S-f61f42,45,3312.4,4,0,5,A-72799b,Enterprise,0,3980,47760,DevTools,event
S-f62f59,40,1744.3333333333333,0,0,3,A-96215d,Pro,0,1029,12348,FinTech,event
